t,yaw,pitch,roll,g_horizontal,is_blinking,left_px,left_py,right_px,right_py,trial_index,stimulus_state,stimulus_angle_deg,stimulus_x,stimulus_y,fixation_x,fixation_y
1765400636.435953,-12.887167305811207,-176.15501911858502,9.17592180562399,0.5,0,1021,522,1209,547,8,target,266.78415807406446,531,144,543,354
1765400636.580081,-11.607811598377264,-174.89222962588494,9.313141454643853,0.5256410256410257,0,1026,519,1214,545,8,target,266.78415807406446,531,144,543,354
1765400636.711935,-9.72744147092935,-172.74715489639624,8.999399280542177,0.49421784653852163,0,1017,525,1207,550,8,target,266.78415807406446,531,144,543,354
1765400636.845238,-12.39184569735039,-171.71039216482887,11.3416471097823,0.4966820987654321,0,1033,526,1220,559,9,center,,,,480,291
1765400636.980083,-21.70159304825021,-163.81522132263223,-168.50028502237424,0.5432098765432098,0,1043,533,1238,572,9,center,,,,480,291
1765400637.109924,-10.020532453217022,-166.7404528884778,12.021792401476555,0.5456187895212286,0,1037,536,1235,573,9,center,,,,480,291
1765400637.248959,-11.96105827698001,-169.582243698749,11.154115015900256,0.5128048780487805,0,1037,536,1228,572,9,center,,,,480,291
1765400637.377384,-11.357361247589772,-165.4986350367374,10.275588669595832,0.5434329912241559,0,1035,540,1233,573,9,center,,,,480,291
1765400637.5139441,nan,nan,nan,nan,0,nan,nan,nan,nan,9,center,,,,480,291
1765400637.647983,nan,nan,nan,nan,0,nan,nan,nan,nan,9,center,,,,480,291
1765400637.779436,nan,nan,nan,nan,0,nan,nan,nan,nan,9,center,,,,480,291
1765400637.915647,nan,nan,nan,nan,0,nan,nan,nan,nan,9,gap,,,,480,291
1765400638.036576,nan,nan,nan,nan,0,nan,nan,nan,nan,9,gap,,,,480,291
1765400638.183239,nan,nan,nan,nan,0,nan,nan,nan,nan,9,target,158.1152579266493,285,369,480,291
1765400638.312202,nan,nan,nan,nan,0,nan,nan,nan,nan,9,target,158.1152579266493,285,369,480,291
1765400638.451276,nan,nan,nan,nan,0,nan,nan,nan,nan,9,target,158.1152579266493,285,369,480,291
1765400638.5797272,nan,nan,nan,nan,0,nan,nan,nan,nan,9,target,158.1152579266493,285,369,480,291
1765400638.7181492,nan,nan,nan,nan,0,nan,nan,nan,nan,9,target,158.1152579266493,285,369,480,291
1765400638.848,nan,nan,nan,nan,0,nan,nan,nan,nan,9,target,158.1152579266493,285,369,480,291
1765400638.977676,nan,nan,nan,nan,0,nan,nan,nan,nan,9,target,158.1152579266493,285,369,480,291
1765400639.1138282,nan,nan,nan,nan,0,nan,nan,nan,nan,9,target,158.1152579266493,285,369,480,291
1765400639.24769,nan,nan,nan,nan,0,nan,nan,nan,nan,9,target,158.1152579266493,285,369,480,291
1765400639.3770702,nan,nan,nan,nan,0,nan,nan,nan,nan,9,target,158.1152579266493,285,369,480,291
1765400639.515307,nan,nan,nan,nan,0,nan,nan,nan,nan,9,target,158.1152579266493,285,369,480,291
1765400639.647756,nan,nan,nan,nan,0,nan,nan,nan,nan,9,target,158.1152579266493,285,369,480,291
1765400639.781089,24.7707091919955,-168.83484511715244,4.735170368726537,0.5435339308578745,0,983,515,1175,537,10,center,,,,442,67
1765400639.9160142,nan,nan,nan,nan,0,nan,nan,nan,nan,10,center,,,,442,67
1765400640.046786,nan,nan,nan,nan,0,nan,nan,nan,nan,10,center,,,,442,67
1765400640.1799731,nan,nan,nan,nan,0,nan,nan,nan,nan,10,center,,,,442,67
1765400640.314684,33.67496457585596,-171.82447130801532,-0.40310752742830497,0.5159136638009878,0,981,517,1172,535,10,center,,,,442,67
1765400640.4498959,nan,nan,nan,nan,0,nan,nan,nan,nan,10,center,,,,442,67
1765400640.5830321,nan,nan,nan,nan,0,nan,nan,nan,nan,10,center,,,,442,67
1765400640.71451,nan,nan,nan,nan,0,nan,nan,nan,nan,10,center,,,,442,67
1765400640.849504,nan,nan,nan,nan,0,nan,nan,nan,nan,10,gap,,,,442,67
1765400640.972613,nan,nan,nan,nan,0,nan,nan,nan,nan,10,gap,,,,442,67
1765400641.118191,nan,nan,nan,nan,0,nan,nan,nan,nan,10,target,290.9663086771051,517,14,442,67
1765400641.2446349,nan,nan,nan,nan,0,nan,nan,nan,nan,10,target,290.9663086771051,517,14,442,67
1765400641.380673,nan,nan,nan,nan,0,nan,nan,nan,nan,10,target,290.9663086771051,517,14,442,67
1765400641.5176802,nan,nan,nan,nan,0,nan,nan,nan,nan,10,target,290.9663086771051,517,14,442,67
1765400641.6481779,nan,nan,nan,nan,0,nan,nan,nan,nan,10,target,290.9663086771051,517,14,442,67
1765400641.7819939,nan,nan,nan,nan,0,nan,nan,nan,nan,10,target,290.9663086771051,517,14,442,67
1765400641.91455,nan,nan,nan,nan,0,nan,nan,nan,nan,10,target,290.9663086771051,517,14,442,67
1765400642.0479832,nan,nan,nan,nan,0,nan,nan,nan,nan,10,target,290.9663086771051,517,14,442,67
1765400642.183425,nan,nan,nan,nan,0,nan,nan,nan,nan,10,target,290.9663086771051,517,14,442,67
1765400642.313014,nan,nan,nan,nan,0,nan,nan,nan,nan,10,target,290.9663086771051,517,14,442,67
1765400642.448826,nan,nan,nan,nan,0,nan,nan,nan,nan,10,target,290.9663086771051,517,14,442,67
1765400642.578304,nan,nan,nan,nan,0,nan,nan,nan,nan,10,target,290.9663086771051,517,14,442,67
1765400642.719708,nan,nan,nan,nan,0,nan,nan,nan,nan,11,center,,,,180,295
1765400642.8453429,nan,nan,nan,nan,0,nan,nan,nan,nan,11,center,,,,180,295
1765400642.9850938,nan,nan,nan,nan,0,nan,nan,nan,nan,11,center,,,,180,295
1765400643.115246,nan,nan,nan,nan,0,nan,nan,nan,nan,11,center,,,,180,295
1765400643.2649548,nan,nan,nan,nan,0,nan,nan,nan,nan,11,center,,,,180,295
1765400643.418297,nan,nan,nan,nan,0,nan,nan,nan,nan,11,center,,,,180,295
1765400643.5460212,nan,nan,nan,nan,0,nan,nan,nan,nan,11,center,,,,180,295
1765400643.687978,nan,nan,nan,nan,0,nan,nan,nan,nan,11,center,,,,180,295
1765400643.816363,nan,nan,nan,nan,0,nan,nan,nan,nan,11,gap,,,,180,295
1765400643.952855,nan,nan,nan,nan,0,nan,nan,nan,nan,11,gap,,,,180,295
1765400644.0831249,nan,nan,nan,nan,0,nan,nan,nan,nan,11,target,234.7419573566965,58,123,180,295
1765400644.2166011,nan,nan,nan,nan,0,nan,nan,nan,nan,11,target,234.7419573566965,58,123,180,295
1765400644.3402271,13.941528433193172,-167.00525225403376,4.971298216455281,0.56875,0,992,517,1186,536,11,target,234.7419573566965,58,123,180,295
1765400644.484133,12.250572286449785,-168.84271032180635,4.79179953627206,0.5841455490578298,0,992,516,1186,536,11,target,234.7419573566965,58,123,180,295
1765400644.614517,13.763064952532737,-166.278706276552,4.977556521162009,0.5591666666666667,0,992,517,1185,536,11,target,234.7419573566965,58,123,180,295
1765400644.7513118,12.544204202614518,-165.82991511233325,4.757324122824431,0.5775666016894088,0,992,518,1186,537,11,target,234.7419573566965,58,123,180,295
1765400644.8847759,nan,nan,nan,nan,0,nan,nan,nan,nan,11,target,234.7419573566965,58,123,180,295
1765400645.017743,11.806944144932451,-164.59084209750802,4.767115811394478,0.576813430471967,0,992,518,1185,537,11,target,234.7419573566965,58,123,180,295
1765400645.1859572,10.006148245600183,-167.80688786209012,4.709934115157951,0.5221518987341772,1,991,523,1179,541,11,target,234.7419573566965,58,123,180,295
1765400645.31328,12.872055819056897,-168.05631201590174,4.4362110332063445,0.5840263340263341,1,992,523,1186,543,11,target,234.7419573566965,58,123,180,295
1765400645.4505322,11.999141295547224,-165.57801614365516,4.834198676792415,0.5881578947368421,1,992,523,1187,542,11,target,234.7419573566965,58,123,180,295
1765400645.581632,9.701696860658734,-165.6347244775019,5.012386017877782,0.585,1,992,523,1187,542,11,target,234.7419573566965,58,123,180,295
1765400645.719025,10.23164078396757,-164.60564826135422,4.7233375577642285,0.5872214205547539,1,992,522,1187,541,12,center,,,,268,319
1765400645.851271,12.41713174883056,-165.3968205498607,5.5614500084434235,0.5753289473684211,1,993,521,1188,541,12,center,,,,268,319
1765400645.985784,7.912210534655517,-163.04637110440146,5.523544684941182,0.5745550745550745,1,993,523,1188,541,12,center,,,,268,319
1765400646.116797,11.082347179379164,-164.936833961593,5.606481276450344,0.56875,1,993,522,1187,542,12,center,,,,268,319
1765400646.251253,8.80144412723937,-161.28000249281916,5.791534941672694,0.5677409010742344,1,993,522,1189,542,12,center,,,,268,319
1765400646.3817961,11.156387099813866,-166.23933167026237,5.191415125723158,nan,0,nan,nan,nan,nan,12,center,,,,268,319
1765400646.520702,nan,nan,nan,nan,0,nan,nan,nan,nan,12,center,,,,268,319
1765400646.650375,5.590718255092883,-166.79686510646292,5.181928795752083,0.7471919971919971,1,1013,530,1203,548,12,center,,,,268,319
1765400646.78288,6.377390779858082,-167.133474606706,4.920932949826995,0.7203103913630229,1,1012,530,1200,546,12,gap,,,,268,319
1765400646.9150789,7.7517611925821015,-169.95633782453814,3.832129980888051,0.6963770728190339,1,1010,531,1200,549,12,gap,,,,268,319
1765400647.0507112,8.186731741532967,-166.3336715373415,5.022859784055204,0.6633910726182545,1,1006,529,1199,547,12,target,350.43023942730395,475,284,268,319
1765400647.184041,8.614438823987097,-165.2168486698688,5.179514324441897,0.6576291481354772,1,1006,529,1199,547,12,target,350.43023942730395,475,284,268,319
1765400647.3156831,7.077028833527215,-167.3607028004597,4.6031615657088905,0.656969696969697,1,1005,530,1198,548,12,target,350.43023942730395,475,284,268,319
1765400647.4483032,10.069786117620003,-164.80174645840688,4.9093810225397005,0.6295911295911296,1,1005,529,1198,548,12,target,350.43023942730395,475,284,268,319
1765400647.5829399,8.872173000406912,-165.46377847429417,4.904004903753041,0.6465311004784688,1,1006,530,1199,549,12,target,350.43023942730395,475,284,268,319
1765400647.709763,8.366276499942144,-166.42958000231982,5.153675752734674,0.6594607923721847,1,1007,528,1201,547,12,target,350.43023942730395,475,284,268,319
1765400647.8514078,8.524167155918859,-164.75425242918118,5.15800923553348,0.6550269905533064,0,1008,528,1201,548,12,target,350.43023942730395,475,284,268,319
1765400647.9853492,8.659598459324934,-168.12415038078083,4.636510179041049,0.7243243243243244,1,1014,527,1203,544,12,target,350.43023942730395,475,284,268,319
1765400648.11676,7.802192574443294,-166.0361886981217,4.933231307826625,0.7157009657009656,0,1013,526,1205,543,12,target,350.43023942730395,475,284,268,319
1765400648.252126,6.847841360566822,-166.67346424307115,4.69237799740376,0.7363965148775276,1,1013,526,1205,544,12,target,350.43023942730395,475,284,268,319
1765400648.38355,7.9453727847358,-165.40640823503685,4.617794500702571,0.7147734843437707,0,1013,525,1205,542,12,target,350.43023942730395,475,284,268,319
1765400648.517772,6.641845201598293,-168.4276684053604,4.560429141010496,0.7221944721944722,0,1013,525,1205,542,12,target,350.43023942730395,475,284,268,319
1765400648.652752,7.331031899922181,-166.885804052834,4.504799526054711,0.7257383966244726,0,1013,525,1205,541,13,center,,,,311,459
1765400648.782906,9.053208794730928,-168.5314360448169,4.819555984796462,0.7107512740424133,0,1013,525,1206,541,13,center,,,,311,459
1765400648.909769,nan,nan,nan,nan,0,nan,nan,nan,nan,13,center,,,,311,459
1765400649.043473,nan,nan,nan,nan,0,nan,nan,nan,nan,13,center,,,,311,459
1765400649.174748,nan,nan,nan,nan,0,nan,nan,nan,nan,13,center,,,,311,459
1765400649.315341,nan,nan,nan,nan,0,nan,nan,nan,nan,13,center,,,,311,459
1765400649.4455261,nan,nan,nan,nan,0,nan,nan,nan,nan,13,center,,,,311,459
1765400649.5814111,5.104504211996652,-164.87593295505198,4.6244243716176205,0.5124116389939175,0,998,518,1185,536,13,center,,,,311,459
1765400649.714303,5.558245506132143,-164.00965756698446,4.875040012331441,0.51875,0,998,517,1186,535,13,gap,,,,311,459
1765400649.847166,nan,nan,nan,nan,0,nan,nan,nan,nan,13,gap,,,,311,459
1765400649.9801788,nan,nan,nan,nan,0,nan,nan,nan,nan,13,target,297.11072485464683,406,272,311,459
1765400650.115515,nan,nan,nan,nan,0,nan,nan,nan,nan,13,target,297.11072485464683,406,272,311,459
1765400650.251413,nan,nan,nan,nan,0,nan,nan,nan,nan,13,target,297.11072485464683,406,272,311,459
1765400650.385092,nan,nan,nan,nan,0,nan,nan,nan,nan,13,target,297.11072485464683,406,272,311,459
1765400650.518537,nan,nan,nan,nan,0,nan,nan,nan,nan,13,target,297.11072485464683,406,272,311,459
1765400650.6463208,3.8415564648549316,-169.44252448903816,3.5050584427098457,0.7231168831168832,1,1012,531,1200,549,13,target,297.11072485464683,406,272,311,459
1765400650.783882,8.553495499100531,-168.03892847149092,5.225914412588278,0.6476833976833977,1,1007,525,1197,544,13,target,297.11072485464683,406,272,311,459
1765400650.918507,8.38102530682252,-166.37807400350525,4.598487034488267,0.6577589077589078,1,1008,526,1197,544,13,target,297.11072485464683,406,272,311,459
1765400651.04962,5.484174084871175,-165.12321859777373,5.1501674801963695,0.6659542988656912,1,1009,526,1198,543,13,target,297.11072485464683,406,272,311,459
1765400651.1899729,nan,nan,nan,nan,0,nan,nan,nan,nan,13,target,297.11072485464683,406,272,311,459
1765400651.3189151,nan,nan,nan,nan,0,nan,nan,nan,nan,13,target,297.11072485464683,406,272,311,459
1765400651.454342,nan,nan,nan,nan,0,nan,nan,nan,nan,13,target,297.11072485464683,406,272,311,459
1765400651.585935,nan,nan,nan,nan,0,nan,nan,nan,nan,14,center,,,,487,302
1765400651.7231832,nan,nan,nan,nan,0,nan,nan,nan,nan,14,center,,,,487,302
1765400651.850688,nan,nan,nan,nan,0,nan,nan,nan,nan,14,center,,,,487,302
1765400651.98612,nan,nan,nan,nan,0,nan,nan,nan,nan,14,center,,,,487,302
1765400652.121558,nan,nan,nan,nan,0,nan,nan,nan,nan,14,center,,,,487,302
1765400652.253013,nan,nan,nan,nan,0,nan,nan,nan,nan,14,center,,,,487,302
1765400652.38326,nan,nan,nan,nan,0,nan,nan,nan,nan,14,center,,,,487,302
1765400652.523471,nan,nan,nan,nan,0,nan,nan,nan,nan,14,center,,,,487,302
1765400652.652768,nan,nan,nan,nan,0,nan,nan,nan,nan,14,gap,,,,487,302
1765400652.7921228,nan,nan,nan,nan,0,nan,nan,nan,nan,14,gap,,,,487,302
1765400652.923379,3.213140316119791,-162.04722895802146,4.934851346883542,0.6600474683544304,0,1009,525,1202,541,14,target,28.36648180829564,586,401,487,302
1765400653.055158,nan,nan,nan,nan,0,nan,nan,nan,nan,14,target,28.36648180829564,586,401,487,302
1765400653.1889112,4.919875592543229,-163.83509494878854,4.641060083435099,0.6556493202062823,0,1010,526,1203,542,14,target,28.36648180829564,586,401,487,302
1765400653.321671,7.435227712640205,-166.38330926197915,4.550597303750709,0.6447718947718948,0,1009,526,1201,542,14,target,28.36648180829564,586,401,487,302
1765400653.4783292,1.4981575190796403,-161.8819436331866,4.67497871505363,0.6493975903614457,0,1009,527,1203,543,14,target,28.36648180829564,586,401,487,302
1765400653.624119,1.4570791933156317,-159.31789231473277,4.768258312735901,0.647560975609756,0,1009,528,1203,545,14,target,28.36648180829564,586,401,487,302
1765400653.7527082,4.2928439808352765,-163.7288262874184,4.575707175300683,0.6500301114122252,0,1009,528,1203,544,14,target,28.36648180829564,586,401,487,302
1765400653.886834,2.666206782032141,-162.8526647160942,4.597213578364166,0.6493202062822316,0,1009,528,1203,545,14,target,28.36648180829564,586,401,487,302
1765400654.022262,4.4310078053519,-163.04481494628615,4.444817491428601,0.6493202062822316,0,1009,529,1202,545,14,target,28.36648180829564,586,401,487,302
1765400654.1517282,nan,nan,nan,nan,0,nan,nan,nan,nan,14,target,28.36648180829564,586,401,487,302
1765400654.292205,nan,nan,nan,nan,0,nan,nan,nan,nan,14,target,28.36648180829564,586,401,487,302
1765400654.4224582,nan,nan,nan,nan,0,nan,nan,nan,nan,14,target,28.36648180829564,586,401,487,302
1765400654.5556748,nan,nan,nan,nan,0,nan,nan,nan,nan,15,center,,,,348,82
1765400654.6890721,nan,nan,nan,nan,0,nan,nan,nan,nan,15,center,,,,348,82
1765400654.821144,nan,nan,nan,nan,0,nan,nan,nan,nan,15,center,,,,348,82
1765400654.952534,nan,nan,nan,nan,0,nan,nan,nan,nan,15,center,,,,348,82
1765400655.0845702,0.8989452066265533,-164.65325313320318,4.457089513321712,0.5573549257759784,1,999,531,1197,549,15,center,,,,348,82
1765400655.2228842,nan,nan,nan,nan,0,nan,nan,nan,nan,15,center,,,,348,82
1765400655.352996,3.1698361935556227,-164.59663854104753,4.624038012418792,0.5804813252070635,1,1002,532,1198,547,15,center,,,,348,82
1765400655.489877,1.4644075583482934,-163.06888952081587,5.034589015192252,0.5791950665368386,1,1001,531,1197,547,15,center,,,,348,82
1765400655.6210089,2.570637036810019,-163.83049801769312,4.876697325556104,0.558029689608637,0,1002,531,1191,548,15,gap,,,,348,82
1765400655.757487,nan,nan,nan,nan,0,nan,nan,nan,nan,15,gap,,,,348,82
1765400655.887522,nan,nan,nan,nan,0,nan,nan,nan,nan,15,target,180.7924483684656,138,79,348,82
1765400656.022549,2.8548113316097883,-165.1812652315478,4.652536845221857,0.606060606060606,0,1006,531,1199,547,15,target,180.7924483684656,138,79,348,82
1765400656.180085,2.263538997716122,-165.49169512621657,4.372813490099322,0.606060606060606,1,1006,532,1199,548,15,target,180.7924483684656,138,79,348,82
1765400656.328313,nan,nan,nan,nan,0,nan,nan,nan,nan,15,target,180.7924483684656,138,79,348,82
1765400656.452039,2.6324732166198546,-164.0192129625611,4.9598232743897155,0.5765856950067476,1,1000,533,1199,550,15,target,180.7924483684656,138,79,348,82
1765400656.5887308,2.8064641461005926,-164.39952604055807,4.652117616438038,0.5663745537163258,1,1001,534,1199,549,15,target,180.7924483684656,138,79,348,82
1765400656.7221398,2.4267093253073524,-164.2092096327521,4.621498420375319,0.564935064935065,1,1001,533,1197,549,15,target,180.7924483684656,138,79,348,82
1765400656.8546188,3.3803915192001806,-165.40749652798135,4.720831638828685,0.5543623043623044,0,1001,533,1197,550,15,target,180.7924483684656,138,79,348,82
1765400656.990013,nan,nan,nan,nan,0,nan,nan,nan,nan,15,target,180.7924483684656,138,79,348,82
1765400657.12127,nan,nan,nan,nan,0,nan,nan,nan,nan,15,target,180.7924483684656,138,79,348,82
1765400657.255689,nan,nan,nan,nan,0,nan,nan,nan,nan,15,target,180.7924483684656,138,79,348,82
1765400657.38775,nan,nan,nan,nan,0,nan,nan,nan,nan,16,center,,,,462,38
1765400657.522491,nan,nan,nan,nan,0,nan,nan,nan,nan,16,center,,,,462,38
1765400657.657396,nan,nan,nan,nan,0,nan,nan,nan,nan,16,center,,,,462,38
1765400657.790116,1.988662026095087,-166.00404183281475,4.212857638688084,0.5625,0,1002,535,1198,550,16,center,,,,462,38
1765400657.923359,nan,nan,nan,nan,0,nan,nan,nan,nan,16,center,,,,462,38
1765400658.047337,nan,nan,nan,nan,0,nan,nan,nan,nan,16,center,,,,462,38
1765400658.194857,nan,nan,nan,nan,0,nan,nan,nan,nan,16,center,,,,462,38
1765400658.3227851,nan,nan,nan,nan,0,nan,nan,nan,nan,16,center,,,,462,38
1765400658.454442,nan,nan,nan,nan,0,nan,nan,nan,nan,16,gap,,,,462,38
1765400658.589272,nan,nan,nan,nan,0,nan,nan,nan,nan,16,gap,,,,462,38
1765400658.722757,nan,nan,nan,nan,0,nan,nan,nan,nan,16,target,347.96953577765066,586,14,462,38
1765400658.854123,nan,nan,nan,nan,0,nan,nan,nan,nan,16,target,347.96953577765066,586,14,462,38
1765400658.9902809,nan,nan,nan,nan,0,nan,nan,nan,nan,16,target,347.96953577765066,586,14,462,38
1765400659.124969,nan,nan,nan,nan,0,nan,nan,nan,nan,16,target,347.96953577765066,586,14,462,38
1765400659.258296,nan,nan,nan,nan,0,nan,nan,nan,nan,16,target,347.96953577765066,586,14,462,38
1765400659.394589,nan,nan,nan,nan,0,nan,nan,nan,nan,16,target,347.96953577765066,586,14,462,38
1765400659.5234308,nan,nan,nan,nan,0,nan,nan,nan,nan,16,target,347.96953577765066,586,14,462,38
1765400659.647449,nan,nan,nan,nan,0,nan,nan,nan,nan,16,target,347.96953577765066,586,14,462,38
1765400659.792463,nan,nan,nan,nan,0,nan,nan,nan,nan,16,target,347.96953577765066,586,14,462,38
1765400659.926687,nan,nan,nan,nan,0,nan,nan,nan,nan,16,target,347.96953577765066,586,14,462,38
1765400660.054498,nan,nan,nan,nan,0,nan,nan,nan,nan,16,target,347.96953577765066,586,14,462,38
1765400660.1894531,2.2423397777091636,-164.5236993383746,4.602230621653667,0.6392405063291139,0,1008,537,1202,552,16,target,347.96953577765066,586,14,462,38
1765400660.3173518,nan,nan,nan,nan,0,nan,nan,nan,nan,17,center,,,,47,576
1765400660.457063,nan,nan,nan,nan,0,nan,nan,nan,nan,17,center,,,,47,576
1765400660.591736,nan,nan,nan,nan,0,nan,nan,nan,nan,17,center,,,,47,576
1765400660.725607,nan,nan,nan,nan,0,nan,nan,nan,nan,17,center,,,,47,576
1765400660.8593438,nan,nan,nan,nan,0,nan,nan,nan,nan,17,center,,,,47,576
1765400660.9907699,nan,nan,nan,nan,0,nan,nan,nan,nan,17,center,,,,47,576
1765400661.124193,3.058954284134994,-162.6336702117697,5.185139227748704,0.5789556962025317,0,1002,526,1198,544,17,center,,,,47,576
1765400661.257388,nan,nan,nan,nan,0,nan,nan,nan,nan,17,center,,,,47,576
1765400661.388931,nan,nan,nan,nan,0,nan,nan,nan,nan,17,gap,,,,47,576
1765400661.52441,nan,nan,nan,nan,0,nan,nan,nan,nan,17,gap,,,,47,576
1765400661.6562119,nan,nan,nan,nan,0,nan,nan,nan,nan,17,target,298.5885304992315,147,391,47,576
1765400661.793622,nan,nan,nan,nan,0,nan,nan,nan,nan,17,target,298.5885304992315,147,391,47,576
1765400661.92593,nan,nan,nan,nan,0,nan,nan,nan,nan,17,target,298.5885304992315,147,391,47,576
1765400662.058919,nan,nan,nan,nan,0,nan,nan,nan,nan,17,target,298.5885304992315,147,391,47,576
1765400662.1892421,nan,nan,nan,nan,0,nan,nan,nan,nan,17,target,298.5885304992315,147,391,47,576
1765400662.3254468,nan,nan,nan,nan,0,nan,nan,nan,nan,17,target,298.5885304992315,147,391,47,576
1765400662.4559948,nan,nan,nan,nan,0,nan,nan,nan,nan,17,target,298.5885304992315,147,391,47,576
1765400662.590205,nan,nan,nan,nan,0,nan,nan,nan,nan,17,target,298.5885304992315,147,391,47,576
1765400662.720962,nan,nan,nan,nan,0,nan,nan,nan,nan,17,target,298.5885304992315,147,391,47,576
1765400662.855664,nan,nan,nan,nan,0,nan,nan,nan,nan,17,target,298.5885304992315,147,391,47,576
1765400662.9941251,nan,nan,nan,nan,0,nan,nan,nan,nan,17,target,298.5885304992315,147,391,47,576
1765400663.126601,1.8482518628632238,-162.50652520982837,4.915353588228972,0.5362189498735683,0,1001,528,1191,545,17,target,298.5885304992315,147,391,47,576
1765400663.256112,1.56358629046171,-165.5224819589077,4.91209446044641,0.5528549382716049,0,1001,528,1191,545,18,center,,,,158,502
1765400663.388463,4.277771897853478,-162.5772217575041,5.549185039570044,0.5375,0,1001,527,1191,545,18,center,,,,158,502
1765400663.5235121,nan,nan,nan,nan,0,nan,nan,nan,nan,18,center,,,,158,502
1765400663.660788,2.2783686299744548,-164.8565090668111,5.15086515246115,0.5440693858415377,0,1001,527,1191,545,18,center,,,,158,502
1765400663.791193,nan,nan,nan,nan,0,nan,nan,nan,nan,18,center,,,,158,502
1765400663.927951,nan,nan,nan,nan,0,nan,nan,nan,nan,18,center,,,,158,502
1765400664.056053,nan,nan,nan,nan,0,nan,nan,nan,nan,18,center,,,,158,502
1765400664.192737,nan,nan,nan,nan,0,nan,nan,nan,nan,18,center,,,,158,502
1765400664.328727,nan,nan,nan,nan,0,nan,nan,nan,nan,18,gap,,,,158,502
1765400664.458218,nan,nan,nan,nan,0,nan,nan,nan,nan,18,gap,,,,158,502
1765400664.590143,nan,nan,nan,nan,0,nan,nan,nan,nan,18,target,45.311873257596716,305,586,158,502
1765400664.726146,nan,nan,nan,nan,0,nan,nan,nan,nan,18,target,45.311873257596716,305,586,158,502
1765400664.859137,nan,nan,nan,nan,0,nan,nan,nan,nan,18,target,45.311873257596716,305,586,158,502
1765400664.994074,nan,nan,nan,nan,0,nan,nan,nan,nan,18,target,45.311873257596716,305,586,158,502
1765400665.1280751,nan,nan,nan,nan,0,nan,nan,nan,nan,18,target,45.311873257596716,305,586,158,502
1765400665.258355,nan,nan,nan,nan,0,nan,nan,nan,nan,18,target,45.311873257596716,305,586,158,502
1765400665.391912,nan,nan,nan,nan,0,nan,nan,nan,nan,18,target,45.311873257596716,305,586,158,502
1765400665.5267498,nan,nan,nan,nan,0,nan,nan,nan,nan,18,target,45.311873257596716,305,586,158,502
1765400665.659143,nan,nan,nan,nan,0,nan,nan,nan,nan,18,target,45.311873257596716,305,586,158,502
1765400665.784346,nan,nan,nan,nan,0,nan,nan,nan,nan,18,target,45.311873257596716,305,586,158,502
1765400665.928763,nan,nan,nan,nan,0,nan,nan,nan,nan,18,target,45.311873257596716,305,586,158,502
1765400666.061952,nan,nan,nan,nan,0,nan,nan,nan,nan,18,target,45.311873257596716,305,586,158,502
1765400666.193475,nan,nan,nan,nan,0,nan,nan,nan,nan,19,center,,,,292,529
1765400666.330027,nan,nan,nan,nan,0,nan,nan,nan,nan,19,center,,,,292,529
1765400666.458229,nan,nan,nan,nan,0,nan,nan,nan,nan,19,center,,,,292,529
1765400666.5923562,nan,nan,nan,nan,0,nan,nan,nan,nan,19,center,,,,292,529
1765400666.729385,-4.990082238305333,-163.18310818977486,-173.73753283675433,0.525,0,1002,527,1192,546,19,center,,,,292,529
1765400666.8560529,7.125228707121097,-161.6395954725294,5.6653699318337365,0.53125,0,1002,528,1191,546,19,center,,,,292,529
1765400666.993821,5.756965006531954,-160.21715821820322,4.783232666818884,0.5632911392405063,0,1002,528,1196,544,19,center,,,,292,529
1765400667.1293461,2.9252265319855866,-164.67095518137424,4.433653925626492,0.5769346582354713,0,1001,530,1196,546,19,center,,,,292,529
1765400667.26009,nan,nan,nan,nan,0,nan,nan,nan,nan,19,gap,,,,292,529
1765400667.3910348,nan,nan,nan,nan,0,nan,nan,nan,nan,19,gap,,,,292,529
1765400667.529366,nan,nan,nan,nan,0,nan,nan,nan,nan,19,target,122.5448944094309,179,586,292,529
1765400667.6571069,nan,nan,nan,nan,0,nan,nan,nan,nan,19,target,122.5448944094309,179,586,292,529
1765400667.803752,nan,nan,nan,nan,0,nan,nan,nan,nan,19,target,122.5448944094309,179,586,292,529
1765400667.9641001,nan,nan,nan,nan,0,nan,nan,nan,nan,19,target,122.5448944094309,179,586,292,529
1765400668.09235,nan,nan,nan,nan,0,nan,nan,nan,nan,19,target,122.5448944094309,179,586,292,529
1765400668.2287931,nan,nan,nan,nan,0,nan,nan,nan,nan,19,target,122.5448944094309,179,586,292,529
1765400668.3587232,nan,nan,nan,nan,0,nan,nan,nan,nan,19,target,122.5448944094309,179,586,292,529
1765400668.493689,nan,nan,nan,nan,0,nan,nan,nan,nan,19,target,122.5448944094309,179,586,292,529
1765400668.625835,nan,nan,nan,nan,0,nan,nan,nan,nan,19,target,122.5448944094309,179,586,292,529
1765400668.7616022,3.2197628781230048,-165.40151040175405,5.157100523869247,0.5432098765432098,0,1002,528,1191,546,19,target,122.5448944094309,179,586,292,529
1765400668.89116,2.7487583040944865,-163.14864700179993,5.514701956023294,0.5676781198869552,0,1002,527,1197,545,19,target,122.5448944094309,179,586,292,529
1765400669.028455,nan,nan,nan,nan,0,nan,nan,nan,nan,19,target,122.5448944094309,179,586,292,529
1765400669.162283,nan,nan,nan,nan,0,nan,nan,nan,nan,20,center,,,,232,84
